Time                        , Roll, Pitch, Yaw
[Kamis_16-10-2025_02-43-03], 0.0839503, -0.0153589, 0.1494
[Kamis_16-10-2025_02-43-03], 0.079587, -0.0305433, 0.154985
[Kamis_16-10-2025_02-43-04], 0.0720821, -0.0403171, 0.166853
[Kamis_16-10-2025_02-43-04], 0.0610865, -0.0502655, 0.156032
[Kamis_16-10-2025_02-43-05], 0, -0.10472, 0.0895354
[Kamis_16-10-2025_02-43-05], 0.0218166, -0.120079, 0.0764454
[Kamis_16-10-2025_02-43-06], 0.0284489, -0.122173, 0.0774926
[Kamis_16-10-2025_02-43-06], 0.0284489, -0.124442, 0.0785398
[Kamis_16-10-2025_02-43-07], 0.0284489, -0.125489, 0.0785398
[Kamis_16-10-2025_02-43-07], 0.0284489, -0.125489, 0.0785398
[Kamis_16-10-2025_02-43-08], 0.0284489, -0.125489, 0.0785398
[Kamis_16-10-2025_02-43-08], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-09], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-09], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-10], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-10], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-11], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-11], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-12], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-12], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-13], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-13], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-14], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-14], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-15], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-15], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-16], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-16], 0.0284489, -0.126536, 0.079587
[Kamis_16-10-2025_02-43-17], 0.0284489, -0.112399, 0.0808087
[Kamis_16-10-2025_02-43-17], 0.023911, -0.0359538, 0.0774926
[Kamis_16-10-2025_02-43-18], 0.0261799, -0.105767, 0.0774926
[Kamis_16-10-2025_02-43-18], 0.0272271, -0.112399, 0.0774926
[Kamis_16-10-2025_02-43-19], 0.0272271, -0.115715, 0.0774926
[Kamis_16-10-2025_02-43-20], 0.023911, -0.042586, 0.0752237
[Kamis_16-10-2025_02-43-20], 0.0261799, -0.100356, 0.0774926
[Kamis_16-10-2025_02-43-21], 0.0284489, -0.113446, 0.0764454
[Kamis_16-10-2025_02-43-21], 0.0284489, -0.115715, 0.0764454
[Kamis_16-10-2025_02-43-22], 0.0284489, -0.112399, 0.0764454
[Kamis_16-10-2025_02-43-22], 0.0251327, -0.0436332, 0.0752237
[Kamis_16-10-2025_02-43-23], 0.0272271, -0.116763, 0.0764454
[Kamis_16-10-2025_02-43-23], 0.0272271, -0.114494, 0.0764454
[Kamis_16-10-2025_02-43-24], 0.0272271, -0.115715, 0.0764454
[Kamis_16-10-2025_02-43-24], 0.0272271, -0.115715, 0.0764454
[Kamis_16-10-2025_02-43-25], 0.0272271, -0.115715, 0.0764454
[Kamis_16-10-2025_02-43-25], 0.0272271, -0.115715, 0.0764454
[Kamis_16-10-2025_02-43-26], 0.0272271, -0.115715, 0.0764454
[Kamis_16-10-2025_02-43-26], 0.0272271, -0.115715, 0.0764454
[Kamis_16-10-2025_02-43-27], 0.0272271, -0.115715, 0.0764454
[Kamis_16-10-2025_02-43-27], 0.0272271, -0.115715, 0.0764454
